id,customer_code,customer_name,segment,value_tier,country
3432,C17697,客户_17697,批发型,低价值,United Kingdom
3433,C17698,客户_17698,批发型,低价值,United Kingdom
3434,C17700,客户_17700,批发型,高价值,United Kingdom
3435,C17702,客户_17702,批发型,高价值,United Kingdom
3436,C17703,客户_17703,批发型,中价值,United Kingdom
3437,C17704,客户_17704,批发型,高价值,United Kingdom
3438,C17705,客户_17705,批发型,高价值,United Kingdom
3439,C17706,客户_17706,批发型,高价值,United Kingdom
3440,C17708,客户_17708,零售型,低价值,United Kingdom
3441,C17711,客户_17711,批发型,低价值,United Kingdom
3442,C17712,客户_17712,批发型,低价值,United Kingdom
3443,C17716,客户_17716,批发型,高价值,United Kingdom
3444,C17719,客户_17719,批发型,高价值,United Kingdom
3445,C17720,客户_17720,零售型,中价值,United Kingdom
3446,C17722,客户_17722,批发型,高价值,United Kingdom
3447,C17723,客户_17723,批发型,高价值,United Kingdom
3448,C17724,客户_17724,零售型,中价值,United Kingdom
3449,C17725,客户_17725,批发型,高价值,United Kingdom
3450,C17727,客户_17727,批发型,中价值,United Kingdom
3451,C17728,客户_17728,批发型,高价值,United Kingdom
3452,C17730,客户_17730,批发型,高价值,United Kingdom
3453,C17731,客户_17731,批发型,中价值,United Kingdom
3454,C17732,客户_17732,零售型,中价值,United Kingdom
3455,C17733,客户_17733,批发型,低价值,United Kingdom
3456,C17734,客户_17734,批发型,中价值,United Kingdom
3457,C17735,客户_17735,批发型,高价值,United Kingdom
3458,C17736,客户_17736,批发型,中价值,United Kingdom
3459,C17738,客户_17738,批发型,中价值,United Kingdom
3460,C17739,客户_17739,批发型,中价值,United Kingdom
3461,C17742,客户_17742,零售型,低价值,United Kingdom
3462,C17744,客户_17744,批发型,高价值,United Kingdom
3463,C17746,客户_17746,零售型,低价值,United Kingdom
3464,C17749,客户_17749,零售型,中价值,United Kingdom
3465,C17750,客户_17750,批发型,高价值,United Kingdom
3466,C17754,客户_17754,批发型,中价值,United Kingdom
3467,C17757,客户_17757,零售型,高价值,United Kingdom
3468,C17758,客户_17758,零售型,高价值,United Kingdom
3469,C17759,客户_17759,零售型,中价值,United Kingdom
3470,C17760,客户_17760,零售型,低价值,United Kingdom
3471,C17764,客户_17764,零售型,中价值,United Kingdom
3472,C17765,客户_17765,零售型,中价值,United Kingdom
3473,C17767,客户_17767,零售型,低价值,United Kingdom
3474,C17768,客户_17768,批发型,中价值,United Kingdom
3475,C17769,客户_17769,零售型,高价值,United Kingdom
3476,C17770,客户_17770,零售型,中价值,United Kingdom
3477,C17771,客户_17771,零售型,低价值,United Kingdom
3478,C17772,客户_17772,零售型,低价值,United Kingdom
3479,C17774,客户_17774,零售型,中价值,United Kingdom
3480,C17777,客户_17777,零售型,中价值,United Kingdom
3481,C17779,客户_17779,零售型,中价值,United Kingdom
3482,C17781,客户_17781,零售型,低价值,United Kingdom
3483,C17783,客户_17783,零售型,低价值,United Kingdom
3484,C17786,客户_17786,零售型,低价值,United Kingdom
3485,C17787,客户_17787,零售型,高价值,United Kingdom
3486,C17789,客户_17789,批发型,低价值,United Kingdom
3487,C17790,客户_17790,零售型,高价值,United Kingdom
3488,C17791,客户_17791,零售型,低价值,United Kingdom
3489,C17795,客户_17795,零售型,低价值,United Kingdom
3490,C17796,客户_17796,零售型,中价值,United Kingdom
3491,C17797,客户_17797,零售型,中价值,United Kingdom
3492,C17799,客户_17799,零售型,高价值,United Kingdom
3493,C17800,客户_17800,零售型,高价值,United Kingdom
3494,C17802,客户_17802,零售型,高价值,United Kingdom
3495,C17805,客户_17805,批发型,中价值,United Kingdom
3496,C17806,客户_17806,批发型,低价值,United Kingdom
3497,C17809,客户_17809,批发型,高价值,United Kingdom
3498,C17811,客户_17811,零售型,高价值,United Kingdom
3499,C17812,客户_17812,零售型,低价值,United Kingdom
3500,C17813,客户_17813,零售型,高价值,United Kingdom
3501,C17817,客户_17817,零售型,中价值,United Kingdom
3502,C17819,客户_17819,批发型,高价值,United Kingdom
3503,C17824,客户_17824,批发型,中价值,United Kingdom
3504,C17827,客户_17827,零售型,中价值,United Kingdom
3505,C17828,客户_17828,零售型,高价值,United Kingdom
3506,C17829,客户_17829,批发型,低价值,United Kingdom
3507,C17830,客户_17830,零售型,低价值,United Kingdom
3508,C17832,客户_17832,零售型,低价值,United Kingdom
3509,C17835,客户_17835,零售型,低价值,United Kingdom
3510,C17836,客户_17836,零售型,低价值,United Kingdom
3511,C17837,客户_17837,零售型,中价值,United Kingdom
3512,C17838,客户_17838,批发型,高价值,United Kingdom
3513,C17839,客户_17839,零售型,低价值,United Kingdom
3514,C17841,客户_17841,零售型,高价值,United Kingdom
3515,C17843,客户_17843,零售型,低价值,United Kingdom
3516,C17848,客户_17848,零售型,中价值,United Kingdom
3517,C17849,客户_17849,零售型,低价值,United Kingdom
3518,C17850,客户_17850,批发型,高价值,United Kingdom
3519,C17852,客户_17852,零售型,低价值,United Kingdom
3520,C17854,客户_17854,零售型,低价值,United Kingdom
3521,C17855,客户_17855,批发型,低价值,United Kingdom
3522,C17856,客户_17856,零售型,低价值,United Kingdom
3523,C17857,客户_17857,批发型,高价值,United Kingdom
3524,C17858,客户_17858,零售型,高价值,United Kingdom
3525,C17859,客户_17859,零售型,中价值,United Kingdom
3526,C17860,客户_17860,零售型,低价值,United Kingdom
3527,C17861,客户_17861,零售型,高价值,United Kingdom
3528,C17862,客户_17862,批发型,低价值,United Kingdom
3529,C17863,客户_17863,批发型,高价值,United Kingdom
3530,C17864,客户_17864,零售型,中价值,United Kingdom
3531,C17865,客户_17865,批发型,高价值,United Kingdom
3532,C17866,客户_17866,批发型,低价值,United Kingdom
3533,C17867,客户_17867,零售型,高价值,United Kingdom
3534,C17869,客户_17869,零售型,低价值,United Kingdom
3535,C17870,客户_17870,零售型,高价值,United Kingdom
3536,C17871,客户_17871,批发型,低价值,United Kingdom
3537,C17873,客户_17873,批发型,高价值,United Kingdom
3538,C17874,客户_17874,零售型,中价值,United Kingdom
3539,C17877,客户_17877,批发型,低价值,United Kingdom
3540,C17878,客户_17878,批发型,低价值,United Kingdom
3541,C17881,客户_17881,批发型,中价值,United Kingdom
3542,C17883,客户_17883,零售型,低价值,United Kingdom
3543,C17884,客户_17884,零售型,低价值,United Kingdom
3544,C17885,客户_17885,零售型,低价值,United Kingdom
3545,C17886,客户_17886,零售型,中价值,United Kingdom
3546,C17887,客户_17887,零售型,中价值,United Kingdom
3547,C17888,客户_17888,批发型,高价值,United Kingdom
3548,C17889,客户_17889,零售型,低价值,United Kingdom
3549,C17890,客户_17890,零售型,低价值,United Kingdom
3550,C17891,客户_17891,批发型,低价值,United Kingdom
3551,C17893,客户_17893,批发型,低价值,United Kingdom
3552,C17894,客户_17894,零售型,中价值,United Kingdom
3553,C17897,客户_17897,零售型,低价值,United Kingdom
3554,C17898,客户_17898,批发型,低价值,United Kingdom
3555,C17899,客户_17899,零售型,低价值,United Kingdom
3556,C17900,客户_17900,批发型,低价值,United Kingdom
3557,C17901,客户_17901,零售型,低价值,United Kingdom
3558,C17904,客户_17904,零售型,低价值,United Kingdom
3559,C17905,客户_17905,零售型,中价值,United Kingdom
3560,C17906,客户_17906,零售型,低价值,United Kingdom
3561,C17908,客户_17908,零售型,低价值,United Kingdom
3562,C17911,客户_17911,零售型,低价值,United Kingdom
3563,C17912,客户_17912,零售型,低价值,United Kingdom
3564,C17913,客户_17913,零售型,中价值,United Kingdom
3565,C17914,客户_17914,零售型,低价值,United Kingdom
3566,C17917,客户_17917,零售型,低价值,United Kingdom
3567,C17919,客户_17919,批发型,中价值,United Kingdom
3568,C17920,客户_17920,零售型,高价值,United Kingdom
3569,C17921,客户_17921,零售型,中价值,United Kingdom
3570,C17924,客户_17924,批发型,高价值,United Kingdom
3571,C17926,客户_17926,批发型,低价值,United Kingdom
3572,C17928,客户_17928,零售型,低价值,United Kingdom
3573,C17929,客户_17929,批发型,中价值,United Kingdom
3574,C17930,客户_17930,批发型,中价值,United Kingdom
3575,C17931,客户_17931,零售型,低价值,United Kingdom
3576,C17932,客户_17932,批发型,中价值,United Kingdom
3577,C17934,客户_17934,批发型,高价值,United Kingdom
3578,C17935,客户_17935,零售型,低价值,United Kingdom
3579,C17936,客户_17936,零售型,低价值,United Kingdom
3580,C17937,客户_17937,批发型,高价值,United Kingdom
3581,C17939,客户_17939,零售型,低价值,United Kingdom
3582,C17940,客户_17940,批发型,高价值,United Kingdom
3583,C17949,客户_17949,批发型,高价值,United Kingdom
3584,C17950,客户_17950,零售型,低价值,United Kingdom
3585,C17951,客户_17951,批发型,中价值,United Kingdom
3586,C17954,客户_17954,零售型,高价值,United Kingdom
3587,C17955,客户_17955,批发型,低价值,United Kingdom
3588,C17957,客户_17957,零售型,低价值,United Kingdom
3589,C17960,客户_17960,零售型,低价值,United Kingdom
3590,C17961,客户_17961,零售型,中价值,United Kingdom
3591,C17962,客户_17962,零售型,低价值,United Kingdom
3592,C17964,客户_17964,零售型,中价值,United Kingdom
3593,C17965,客户_17965,零售型,高价值,United Kingdom
3594,C17966,客户_17966,批发型,中价值,United Kingdom
3595,C17967,客户_17967,零售型,低价值,United Kingdom
3596,C17968,客户_17968,零售型,低价值,United Kingdom
3597,C17969,客户_17969,零售型,低价值,United Kingdom
3598,C17970,客户_17970,零售型,低价值,United Kingdom
3599,C17972,客户_17972,零售型,低价值,United Kingdom
3600,C17973,客户_17973,批发型,低价值,United Kingdom
3601,C17974,客户_17974,零售型,中价值,United Kingdom
3602,C17975,客户_17975,零售型,高价值,United Kingdom
3603,C17976,客户_17976,零售型,低价值,United Kingdom
3604,C17977,客户_17977,批发型,低价值,United Kingdom
3605,C17978,客户_17978,批发型,低价值,United Kingdom
3606,C17979,客户_17979,零售型,中价值,United Kingdom
3607,C17980,客户_17980,批发型,中价值,United Kingdom
3608,C17984,客户_17984,零售型,低价值,United Kingdom
3609,C17985,客户_17985,零售型,低价值,United Kingdom
3610,C17986,客户_17986,批发型,低价值,United Kingdom
3611,C17988,客户_17988,零售型,中价值,United Kingdom
3612,C17990,客户_17990,批发型,中价值,United Kingdom
3613,C17991,客户_17991,零售型,低价值,United Kingdom
3614,C17994,客户_17994,零售型,中价值,United Kingdom
3615,C17997,客户_17997,批发型,高价值,United Kingdom
3616,C17999,客户_17999,零售型,低价值,United Kingdom
3617,C18001,客户_18001,零售型,低价值,United Kingdom
3618,C18004,客户_18004,零售型,低价值,United Kingdom
3619,C18005,客户_18005,零售型,低价值,United Kingdom
3620,C18006,客户_18006,批发型,低价值,United Kingdom
3621,C18008,客户_18008,批发型,高价值,United Kingdom
3622,C18009,客户_18009,零售型,低价值,United Kingdom
3623,C18010,客户_18010,零售型,低价值,United Kingdom
3624,C18011,客户_18011,零售型,低价值,United Kingdom
3625,C18013,客户_18013,零售型,低价值,United Kingdom
3626,C18014,客户_18014,零售型,低价值,United Kingdom
3627,C18015,客户_18015,零售型,低价值,United Kingdom
3628,C18016,客户_18016,零售型,高价值,United Kingdom
3629,C18018,客户_18018,零售型,低价值,United Kingdom
3630,C18019,客户_18019,零售型,低价值,United Kingdom
3631,C18022,客户_18022,零售型,中价值,United Kingdom
3632,C18024,客户_18024,零售型,低价值,United Kingdom
3633,C18027,客户_18027,零售型,低价值,United Kingdom
3634,C18030,客户_18030,零售型,低价值,United Kingdom
3635,C18033,客户_18033,零售型,低价值,United Kingdom
3636,C18034,客户_18034,零售型,低价值,United Kingdom
3637,C18035,客户_18035,零售型,中价值,United Kingdom
3638,C18036,客户_18036,零售型,低价值,United Kingdom
3639,C18040,客户_18040,批发型,低价值,United Kingdom
3640,C18041,客户_18041,零售型,高价值,United Kingdom
3641,C18042,客户_18042,零售型,低价值,United Kingdom
3642,C18043,客户_18043,零售型,中价值,United Kingdom
3643,C18044,客户_18044,零售型,高价值,United Kingdom
3644,C18045,客户_18045,零售型,低价值,United Kingdom
3645,C18053,客户_18053,批发型,中价值,United Kingdom
3646,C18055,客户_18055,零售型,高价值,United Kingdom
3647,C18056,客户_18056,批发型,低价值,United Kingdom
3648,C18058,客户_18058,批发型,低价值,United Kingdom
3649,C18059,客户_18059,批发型,中价值,United Kingdom
3650,C18061,客户_18061,批发型,中价值,United Kingdom
3651,C18062,客户_18062,批发型,中价值,United Kingdom
3652,C18065,客户_18065,零售型,高价值,United Kingdom
3653,C18066,客户_18066,批发型,低价值,United Kingdom
3654,C18067,客户_18067,零售型,低价值,United Kingdom
3655,C18069,客户_18069,零售型,中价值,United Kingdom
3656,C18071,客户_18071,批发型,低价值,United Kingdom
3657,C18072,客户_18072,批发型,低价值,United Kingdom
3658,C18073,客户_18073,批发型,中价值,United Kingdom
3659,C18075,客户_18075,批发型,高价值,United Kingdom
3660,C18077,客户_18077,批发型,高价值,United Kingdom
3661,C18078,客户_18078,零售型,低价值,United Kingdom
3662,C18079,客户_18079,批发型,高价值,United Kingdom
3663,C18080,客户_18080,批发型,高价值,United Kingdom
3664,C18081,客户_18081,批发型,低价值,United Kingdom
3665,C18082,客户_18082,批发型,中价值,United Kingdom
3666,C18085,客户_18085,批发型,低价值,United Kingdom
3667,C18086,客户_18086,批发型,低价值,United Kingdom
3668,C18088,客户_18088,零售型,低价值,United Kingdom
3669,C18092,客户_18092,批发型,高价值,United Kingdom
3670,C18093,客户_18093,批发型,高价值,United Kingdom
3671,C18094,客户_18094,批发型,高价值,United Kingdom
3672,C18095,客户_18095,批发型,中价值,United Kingdom
3673,C18096,客户_18096,零售型,中价值,United Kingdom
3674,C18097,客户_18097,批发型,高价值,United Kingdom
3675,C18099,客户_18099,零售型,低价值,United Kingdom
3676,C18101,客户_18101,零售型,低价值,United Kingdom
3677,C18102,客户_18102,批发型,高价值,United Kingdom
3678,C18104,客户_18104,批发型,低价值,United Kingdom
3679,C18105,客户_18105,零售型,低价值,United Kingdom
3680,C18106,客户_18106,零售型,低价值,United Kingdom
3681,C18109,客户_18109,零售型,高价值,United Kingdom
3682,C18110,客户_18110,零售型,中价值,United Kingdom
