id,record_date,cattle_id,farm_id,milk_yield,fat_rate,protein_rate,lactation_stage
26347,2026-05-05,696,3,29.0,3.75,3.14,泌乳中期
26348,2026-05-15,696,3,32.1,3.74,3.16,泌乳中期
26349,2026-05-25,696,3,31.6,3.76,3.15,泌乳中期
26350,2026-05-05,697,3,28.5,3.9,3.14,泌乳中期
26351,2026-05-15,697,3,26.1,3.85,3.42,泌乳中期
26352,2026-05-25,697,3,28.3,3.92,3.25,泌乳中期
26353,2026-05-05,698,3,22.7,4.05,3.33,泌乳后期
26354,2026-05-15,698,3,22.1,3.92,3.37,泌乳后期
26355,2026-05-25,698,3,20.8,3.92,3.34,泌乳后期
26356,2026-05-05,699,3,21.7,4.16,3.3,泌乳后期
26357,2026-05-15,699,3,21.2,3.89,3.15,泌乳后期
26358,2026-05-25,699,3,21.8,3.87,3.25,泌乳后期
26359,2026-05-05,700,3,31.1,3.92,3.2,泌乳初期
26360,2026-05-15,700,3,28.7,3.84,3.33,泌乳初期
26361,2026-05-25,700,3,28.3,3.77,3.23,泌乳初期
26362,2026-05-05,701,3,19.9,4.49,3.49,泌乳中期
26363,2026-05-15,701,3,21.0,4.19,3.46,泌乳中期
26364,2026-05-25,701,3,21.8,4.22,3.39,泌乳中期
26365,2026-05-05,702,3,28.5,3.93,3.26,泌乳初期
26366,2026-05-15,702,3,26.5,3.89,3.23,泌乳初期
26367,2026-05-25,702,3,25.1,3.83,3.3,泌乳初期
26368,2026-05-05,704,3,20.1,4.55,3.4,泌乳初期
26369,2026-05-15,704,3,19.4,4.17,3.48,泌乳初期
26370,2026-05-25,704,3,19.1,4.25,3.36,泌乳初期
26371,2026-05-05,705,3,29.1,4.02,3.26,泌乳中期
26372,2026-05-15,705,3,28.5,3.84,3.15,泌乳中期
26373,2026-05-25,705,3,29.5,3.82,3.25,泌乳中期
26374,2026-05-05,706,3,23.4,3.99,3.33,泌乳后期
26375,2026-05-15,706,3,22.1,4.09,3.29,泌乳后期
26376,2026-05-25,706,3,22.3,4.07,3.18,泌乳后期
26377,2026-05-05,708,3,31.7,3.89,3.24,泌乳中期
26378,2026-05-15,708,3,29.5,4.0,3.29,泌乳中期
26379,2026-05-25,708,3,31.5,3.79,3.23,泌乳中期
26380,2026-05-05,709,3,21.6,4.39,3.39,泌乳中期
26381,2026-05-15,709,3,21.7,4.22,3.54,泌乳中期
26382,2026-05-25,709,3,22.9,4.1,3.42,泌乳中期
26383,2026-05-05,710,3,15.2,4.28,3.39,泌乳后期
26384,2026-05-15,710,3,14.6,4.51,3.5,泌乳后期
26385,2026-05-25,710,3,15.8,4.14,3.46,泌乳后期
26386,2026-05-05,711,3,31.4,3.75,3.34,泌乳中期
26387,2026-05-15,711,3,28.1,3.95,3.26,泌乳中期
26388,2026-05-25,711,3,30.2,3.65,3.26,泌乳中期
26389,2026-05-05,712,3,26.9,3.85,3.18,泌乳中期
26390,2026-05-15,712,3,28.9,3.79,3.16,泌乳中期
26391,2026-05-25,712,3,28.8,3.86,3.23,泌乳中期
26392,2026-05-05,713,3,22.3,4.09,3.27,泌乳后期
26393,2026-05-15,713,3,22.4,3.93,3.2,泌乳后期
26394,2026-05-25,713,3,22.0,4.07,3.24,泌乳后期
26395,2026-05-05,714,3,20.3,4.13,3.27,泌乳中期
26396,2026-05-15,714,3,21.8,4.36,3.41,泌乳中期
26397,2026-05-25,714,3,20.1,4.4,3.38,泌乳中期
26398,2026-05-05,716,3,22.3,4.04,3.16,泌乳后期
26399,2026-05-15,716,3,21.8,3.96,3.43,泌乳后期
26400,2026-05-25,716,3,21.6,3.93,3.21,泌乳后期
26401,2026-05-05,717,3,28.6,3.81,3.25,泌乳初期
26402,2026-05-15,717,3,27.3,3.86,3.26,泌乳初期
26403,2026-05-25,717,3,26.3,3.82,3.08,泌乳初期
26404,2026-05-05,718,3,26.1,4.16,3.25,泌乳初期
26405,2026-05-15,718,3,26.5,3.9,3.29,泌乳初期
26406,2026-05-25,718,3,25.8,3.91,3.33,泌乳初期
26407,2026-05-05,719,3,31.3,3.6,3.11,泌乳中期
26408,2026-05-15,719,3,28.9,3.96,3.4,泌乳中期
26409,2026-05-25,719,3,32.3,3.7,3.14,泌乳中期
26410,2026-05-05,720,3,18.3,5.28,3.83,泌乳后期
26411,2026-05-15,720,3,17.2,5.36,3.89,泌乳后期
26412,2026-05-25,720,3,18.1,5.37,3.9,泌乳后期
26413,2026-05-05,722,3,30.7,3.66,3.22,泌乳中期
26414,2026-05-15,722,3,31.6,3.64,3.26,泌乳中期
26415,2026-05-25,722,3,30.5,4.01,3.24,泌乳中期
26416,2026-05-05,723,3,28.7,4.05,3.15,泌乳中期
26417,2026-05-15,723,3,28.0,3.88,3.19,泌乳中期
26418,2026-05-25,723,3,29.6,3.68,3.22,泌乳中期
26419,2026-05-05,724,3,17.9,4.4,3.32,泌乳后期
26420,2026-05-15,724,3,20.6,4.24,3.32,泌乳后期
26421,2026-05-25,724,3,17.3,4.09,3.27,泌乳后期
26422,2026-05-05,725,3,29.7,3.96,3.25,泌乳中期
26423,2026-05-15,725,3,29.4,4.06,3.26,泌乳中期
26424,2026-05-25,725,3,31.9,3.73,3.27,泌乳中期
26425,2026-05-05,726,3,29.0,4.12,3.25,泌乳初期
26426,2026-05-15,726,3,26.0,4.03,3.28,泌乳初期
26427,2026-05-25,726,3,28.4,3.81,3.27,泌乳初期
26428,2026-05-05,727,3,15.4,4.44,3.4,泌乳后期
26429,2026-05-15,727,3,13.7,4.56,3.47,泌乳后期
26430,2026-05-25,727,3,14.7,4.42,3.51,泌乳后期
26431,2026-05-05,729,3,29.8,3.83,3.17,泌乳中期
26432,2026-05-15,729,3,28.7,3.83,3.26,泌乳中期
26433,2026-05-25,729,3,27.1,3.96,3.13,泌乳中期
26434,2026-05-05,732,3,27.0,4.03,3.29,泌乳初期
26435,2026-05-15,732,3,25.4,4.0,3.26,泌乳初期
26436,2026-05-25,732,3,27.0,3.83,3.24,泌乳初期
26437,2026-05-05,733,3,22.1,3.73,3.32,泌乳后期
26438,2026-05-15,733,3,20.9,4.04,3.28,泌乳后期
26439,2026-05-25,733,3,21.5,3.99,3.31,泌乳后期
26440,2026-05-05,734,3,30.3,3.87,3.21,泌乳中期
26441,2026-05-15,734,3,29.4,3.87,3.28,泌乳中期
26442,2026-05-25,734,3,30.1,3.73,3.1,泌乳中期
26443,2026-05-05,735,3,14.2,4.25,3.46,泌乳后期
26444,2026-05-15,735,3,14.7,4.3,3.54,泌乳后期
26445,2026-05-25,735,3,13.7,4.56,3.5,泌乳后期
26446,2026-05-05,736,3,26.1,3.86,3.29,泌乳初期
26447,2026-05-15,736,3,28.2,3.98,3.19,泌乳初期
26448,2026-05-25,736,3,28.1,4.02,3.2,泌乳初期
26449,2026-05-05,737,3,30.4,3.81,3.23,泌乳中期
26450,2026-05-15,737,3,29.4,4.13,3.28,泌乳中期
26451,2026-05-25,737,3,29.4,3.84,3.26,泌乳中期
26452,2026-05-05,738,3,28.5,3.78,3.25,泌乳初期
26453,2026-05-15,738,3,27.0,3.71,3.19,泌乳初期
26454,2026-05-25,738,3,27.5,3.8,3.29,泌乳初期
26455,2026-05-05,739,3,28.0,4.06,3.19,泌乳初期
26456,2026-05-15,739,3,29.1,3.81,3.2,泌乳初期
26457,2026-05-25,739,3,26.1,3.99,3.19,泌乳初期
26458,2026-05-05,740,3,22.7,3.9,3.29,泌乳后期
26459,2026-05-15,740,3,21.3,3.95,3.31,泌乳后期
26460,2026-05-25,740,3,20.6,4.03,3.34,泌乳后期
26461,2026-05-05,741,4,29.0,3.84,3.3,泌乳中期
26462,2026-05-15,741,4,30.8,3.75,3.35,泌乳中期
26463,2026-05-25,741,4,32.3,3.75,3.19,泌乳中期
26464,2026-05-05,743,4,30.8,3.78,3.27,泌乳中期
26465,2026-05-15,743,4,28.5,3.83,3.19,泌乳中期
26466,2026-05-25,743,4,30.1,3.84,3.2,泌乳中期
26467,2026-05-05,745,4,20.7,3.96,3.27,泌乳后期
26468,2026-05-15,745,4,21.1,3.88,3.32,泌乳后期
26469,2026-05-25,745,4,22.4,4.01,3.27,泌乳后期
26470,2026-05-05,746,4,20.9,4.13,3.37,泌乳后期
26471,2026-05-15,746,4,20.8,4.01,3.23,泌乳后期
26472,2026-05-25,746,4,21.3,3.92,3.25,泌乳后期
26473,2026-05-05,747,4,21.1,4.27,3.48,泌乳中期
26474,2026-05-15,747,4,22.3,4.53,3.48,泌乳中期
26475,2026-05-25,747,4,20.0,4.36,3.42,泌乳中期
26476,2026-05-05,748,4,21.6,3.98,3.3,泌乳后期
26477,2026-05-15,748,4,21.3,4.02,3.24,泌乳后期
26478,2026-05-25,748,4,23.4,3.88,3.31,泌乳后期
26479,2026-05-05,749,4,24.9,4.2,3.26,泌乳中期
26480,2026-05-15,749,4,25.8,4.09,3.3,泌乳中期
26481,2026-05-25,749,4,24.4,3.97,3.28,泌乳中期
26482,2026-05-05,750,4,22.4,4.01,3.25,泌乳后期
26483,2026-05-15,750,4,22.6,3.86,3.25,泌乳后期
26484,2026-05-25,750,4,22.0,4.11,3.32,泌乳后期
26485,2026-05-05,751,4,30.2,3.8,3.38,泌乳中期
26486,2026-05-15,751,4,28.1,3.96,3.17,泌乳中期
26487,2026-05-25,751,4,28.4,3.98,3.26,泌乳中期
26488,2026-05-05,752,4,25.6,4.03,3.31,泌乳初期
26489,2026-05-15,752,4,24.9,3.97,3.27,泌乳初期
26490,2026-05-25,752,4,26.6,3.84,3.44,泌乳初期
26491,2026-05-05,754,4,16.1,4.33,3.33,泌乳后期
26492,2026-05-15,754,4,15.4,4.48,3.45,泌乳后期
26493,2026-05-25,754,4,15.5,4.4,3.48,泌乳后期
26494,2026-05-05,755,4,23.2,3.95,3.17,泌乳初期
26495,2026-05-15,755,4,23.2,3.98,3.24,泌乳初期
26496,2026-05-25,755,4,24.1,3.9,3.35,泌乳初期
26497,2026-05-05,756,4,29.3,4.02,3.34,泌乳初期
26498,2026-05-15,756,4,27.2,3.87,3.24,泌乳初期
26499,2026-05-25,756,4,28.1,3.87,3.17,泌乳初期
26500,2026-05-05,757,4,19.7,3.89,3.41,泌乳后期
26501,2026-05-15,757,4,20.1,4.07,3.35,泌乳后期
26502,2026-05-25,757,4,19.7,4.01,3.29,泌乳后期
26503,2026-05-05,759,4,19.1,4.02,3.24,泌乳后期
26504,2026-05-15,759,4,18.3,4.22,3.25,泌乳后期
26505,2026-05-25,759,4,19.8,4.21,3.31,泌乳后期
26506,2026-05-05,760,4,20.3,4.31,3.46,泌乳初期
26507,2026-05-15,760,4,20.1,4.39,3.5,泌乳初期
26508,2026-05-25,760,4,19.7,4.45,3.46,泌乳初期
26509,2026-05-05,761,4,30.4,3.91,3.19,泌乳中期
26510,2026-05-15,761,4,30.5,3.84,3.19,泌乳中期
26511,2026-05-25,761,4,32.0,3.85,3.29,泌乳中期
26512,2026-05-05,762,4,27.0,3.93,3.23,泌乳中期
26513,2026-05-15,762,4,27.2,3.91,3.1,泌乳中期
26514,2026-05-25,762,4,28.4,4.28,3.18,泌乳中期
26515,2026-05-05,763,4,19.2,4.37,3.48,泌乳初期
26516,2026-05-15,763,4,20.8,4.21,3.49,泌乳初期
26517,2026-05-25,763,4,20.3,4.2,3.43,泌乳初期
26518,2026-05-05,764,4,30.4,4.06,3.4,泌乳中期
26519,2026-05-15,764,4,30.7,3.7,3.24,泌乳中期
26520,2026-05-25,764,4,29.0,4.01,3.21,泌乳中期
26521,2026-05-05,765,4,23.2,3.75,3.25,泌乳初期
26522,2026-05-15,765,4,23.2,3.87,3.23,泌乳初期
26523,2026-05-25,765,4,24.2,4.07,3.32,泌乳初期
26524,2026-05-05,766,4,25.0,3.72,3.29,泌乳初期
26525,2026-05-15,766,4,26.9,4.14,3.19,泌乳初期
26526,2026-05-25,766,4,25.0,3.95,3.37,泌乳初期
26527,2026-05-05,767,4,15.0,5.3,3.95,泌乳后期
26528,2026-05-15,767,4,15.5,5.32,3.9,泌乳后期
26529,2026-05-25,767,4,14.8,5.47,3.83,泌乳后期
26530,2026-05-05,768,4,21.3,4.29,3.29,泌乳中期
26531,2026-05-15,768,4,20.3,4.27,3.49,泌乳中期
26532,2026-05-25,768,4,21.8,4.25,3.5,泌乳中期
26533,2026-05-05,769,4,20.8,4.39,3.5,泌乳中期
26534,2026-05-15,769,4,22.2,4.19,3.45,泌乳中期
26535,2026-05-25,769,4,21.5,4.4,3.49,泌乳中期
26536,2026-05-05,770,4,24.1,3.84,3.25,泌乳中期
26537,2026-05-15,770,4,28.3,4.0,3.29,泌乳中期
26538,2026-05-25,770,4,25.2,3.83,3.14,泌乳中期
26539,2026-05-05,771,4,28.4,3.84,3.23,泌乳中期
26540,2026-05-15,771,4,28.2,3.88,3.15,泌乳中期
26541,2026-05-25,771,4,31.2,3.65,3.2,泌乳中期
26542,2026-05-05,773,4,31.4,3.66,3.17,泌乳中期
26543,2026-05-15,773,4,32.0,3.55,3.22,泌乳中期
26544,2026-05-25,773,4,30.6,3.72,3.23,泌乳中期
26545,2026-05-05,774,4,13.0,4.5,3.48,泌乳后期
26546,2026-05-15,774,4,13.4,4.68,3.54,泌乳后期
26547,2026-05-25,774,4,12.4,4.34,3.57,泌乳后期
26548,2026-05-05,775,4,22.7,5.34,3.96,泌乳中期
26549,2026-05-15,775,4,21.8,5.25,3.81,泌乳中期
26550,2026-05-25,775,4,23.7,5.26,3.92,泌乳中期
26551,2026-05-05,777,4,20.6,4.46,3.36,泌乳初期
26552,2026-05-15,777,4,19.8,4.54,3.45,泌乳初期
26553,2026-05-25,777,4,17.9,4.34,3.51,泌乳初期
26554,2026-05-05,778,4,30.4,3.99,3.28,泌乳中期
26555,2026-05-15,778,4,29.6,4.07,3.16,泌乳中期
26556,2026-05-25,778,4,32.6,3.57,3.11,泌乳中期
26557,2026-05-05,779,4,31.8,3.7,3.25,泌乳中期
26558,2026-05-15,779,4,29.0,3.75,3.08,泌乳中期
26559,2026-05-25,779,4,28.6,3.99,3.3,泌乳中期
26560,2026-05-05,780,4,19.7,5.2,3.8,泌乳中期
26561,2026-05-15,780,4,22.3,5.48,3.86,泌乳中期
26562,2026-05-25,780,4,20.9,5.28,3.84,泌乳中期
26563,2026-05-05,781,4,26.7,3.93,3.22,泌乳初期
26564,2026-05-15,781,4,25.8,3.94,3.18,泌乳初期
26565,2026-05-25,781,4,26.5,3.87,3.24,泌乳初期
26566,2026-05-05,782,4,24.2,5.28,3.79,泌乳中期
26567,2026-05-15,782,4,24.6,5.31,3.92,泌乳中期
26568,2026-05-25,782,4,24.9,5.36,3.9,泌乳中期
26569,2026-05-05,783,4,18.7,4.24,3.51,泌乳初期
26570,2026-05-15,783,4,18.5,4.37,3.41,泌乳初期
26571,2026-05-25,783,4,20.2,4.31,3.57,泌乳初期
26572,2026-05-05,784,4,34.5,3.68,3.15,泌乳中期
26573,2026-05-15,784,4,29.7,3.85,3.18,泌乳中期
26574,2026-05-25,784,4,30.4,3.94,3.26,泌乳中期
26575,2026-05-05,785,4,25.9,4.03,3.18,泌乳中期
26576,2026-05-15,785,4,27.1,3.9,3.24,泌乳中期
26577,2026-05-25,785,4,27.0,3.8,3.18,泌乳中期
26578,2026-05-05,787,4,25.8,3.98,3.26,泌乳中期
26579,2026-05-15,787,4,26.9,4.14,3.16,泌乳中期
26580,2026-05-25,787,4,24.6,3.93,3.27,泌乳中期
26581,2026-05-05,788,4,23.2,4.07,3.37,泌乳后期
26582,2026-05-15,788,4,23.5,4.11,3.26,泌乳后期
26583,2026-05-25,788,4,22.1,4.09,3.24,泌乳后期
26584,2026-05-05,789,4,20.9,4.03,3.35,泌乳后期
26585,2026-05-15,789,4,21.6,4.07,3.22,泌乳后期
26586,2026-05-25,789,4,23.0,3.89,3.39,泌乳后期
26587,2026-05-05,790,4,26.7,4.03,3.23,泌乳初期
26588,2026-05-15,790,4,25.4,3.71,3.26,泌乳初期
26589,2026-05-25,790,4,25.8,3.76,3.26,泌乳初期
26590,2026-05-05,791,4,28.7,3.63,3.14,泌乳中期
26591,2026-05-15,791,4,28.1,3.67,3.27,泌乳中期
26592,2026-05-25,791,4,28.5,3.67,3.23,泌乳中期
26593,2026-05-05,792,4,16.8,5.19,3.74,泌乳后期
26594,2026-05-15,792,4,16.6,5.4,3.99,泌乳后期
26595,2026-05-25,792,4,16.0,5.51,3.81,泌乳后期
26596,2026-05-05,793,4,22.0,5.33,3.74,泌乳中期
26597,2026-05-15,793,4,23.5,5.37,3.91,泌乳中期
26598,2026-05-25,793,4,21.1,5.57,3.79,泌乳中期
26599,2026-05-05,794,4,23.9,3.92,3.35,泌乳中期
26600,2026-05-15,794,4,25.8,3.97,3.25,泌乳中期
26601,2026-05-25,794,4,26.1,3.83,3.26,泌乳中期
26602,2026-05-05,795,4,30.8,3.93,3.25,泌乳中期
26603,2026-05-15,795,4,31.3,3.74,3.19,泌乳中期
26604,2026-05-25,795,4,28.5,3.85,3.21,泌乳中期
26605,2026-05-05,796,4,16.8,4.01,3.2,泌乳后期
26606,2026-05-15,796,4,18.7,4.03,3.29,泌乳后期
26607,2026-05-25,796,4,19.5,3.98,3.41,泌乳后期
26608,2026-05-05,797,4,12.7,4.29,3.55,泌乳后期
26609,2026-05-15,797,4,12.9,4.57,3.61,泌乳后期
26610,2026-05-25,797,4,12.8,4.48,3.59,泌乳后期
26611,2026-05-05,798,4,23.5,3.7,3.36,泌乳初期
26612,2026-05-15,798,4,25.1,4.1,3.22,泌乳初期
26613,2026-05-25,798,4,24.1,4.17,3.32,泌乳初期
26614,2026-05-05,799,4,31.4,3.94,3.22,泌乳中期
26615,2026-05-15,799,4,30.1,3.67,3.19,泌乳中期
26616,2026-05-25,799,4,29.0,3.96,3.24,泌乳中期
26617,2026-05-05,800,4,17.1,4.23,3.39,泌乳后期
26618,2026-05-15,800,4,19.6,3.92,3.42,泌乳后期
26619,2026-05-25,800,4,19.0,4.15,3.41,泌乳后期
26620,2026-05-05,801,4,21.5,4.09,3.4,泌乳后期
26621,2026-05-15,801,4,23.4,3.94,3.31,泌乳后期
26622,2026-05-25,801,4,20.1,4.11,3.31,泌乳后期
26623,2026-05-05,802,4,25.1,3.83,3.25,泌乳初期
26624,2026-05-15,802,4,25.1,4.01,3.35,泌乳初期
26625,2026-05-25,802,4,27.3,4.0,3.39,泌乳初期
26626,2026-05-05,803,4,21.2,4.45,3.47,泌乳中期
26627,2026-05-15,803,4,21.8,4.38,3.49,泌乳中期
26628,2026-05-25,803,4,21.1,4.25,3.48,泌乳中期
26629,2026-05-05,804,4,21.5,5.43,3.74,泌乳中期
26630,2026-05-15,804,4,20.6,5.32,3.79,泌乳中期
26631,2026-05-25,804,4,21.2,5.24,3.81,泌乳中期
26632,2026-05-05,806,4,20.5,4.25,3.38,泌乳初期
26633,2026-05-15,806,4,18.8,4.5,3.5,泌乳初期
26634,2026-05-25,806,4,20.3,4.43,3.44,泌乳初期
26635,2026-05-05,807,4,20.4,3.92,3.23,泌乳后期
26636,2026-05-15,807,4,21.2,3.72,3.39,泌乳后期
26637,2026-05-25,807,4,21.6,3.97,3.27,泌乳后期
26638,2026-05-05,808,4,20.0,5.33,3.95,泌乳中期
26639,2026-05-15,808,4,22.2,5.43,3.81,泌乳中期
26640,2026-05-25,808,4,22.3,5.25,3.7,泌乳中期
26641,2026-05-05,810,4,12.8,4.5,3.56,泌乳后期
26642,2026-05-15,810,4,12.8,4.35,3.64,泌乳后期
26643,2026-05-25,810,4,13.1,4.49,3.41,泌乳后期
26644,2026-05-05,811,4,33.0,3.92,3.2,泌乳中期
26645,2026-05-15,811,4,29.2,4.11,3.16,泌乳中期
26646,2026-05-25,811,4,30.5,3.78,3.18,泌乳中期
26647,2026-05-05,812,4,26.5,4.09,3.18,泌乳中期
26648,2026-05-15,812,4,25.6,3.82,3.28,泌乳中期
26649,2026-05-25,812,4,27.9,3.91,3.22,泌乳中期
26650,2026-05-05,813,4,18.0,4.28,3.42,泌乳初期
26651,2026-05-15,813,4,18.2,4.29,3.48,泌乳初期
26652,2026-05-25,813,4,17.7,4.44,3.55,泌乳初期
26653,2026-05-05,815,4,28.7,4.1,3.33,泌乳初期
26654,2026-05-15,815,4,28.7,3.91,3.34,泌乳初期
26655,2026-05-25,815,4,27.8,3.71,3.25,泌乳初期
26656,2026-05-05,816,4,24.8,3.66,3.21,泌乳中期
26657,2026-05-15,816,4,25.5,3.94,3.27,泌乳中期
26658,2026-05-25,816,4,27.3,3.9,3.2,泌乳中期
26659,2026-05-05,818,4,18.5,5.44,3.83,泌乳初期
26660,2026-05-15,818,4,20.1,5.46,3.8,泌乳初期
26661,2026-05-25,818,4,20.0,5.13,3.94,泌乳初期
26662,2026-05-05,819,4,31.0,4.07,3.23,泌乳中期
26663,2026-05-15,819,4,32.6,3.86,3.18,泌乳中期
26664,2026-05-25,819,4,28.1,3.83,3.26,泌乳中期
26665,2026-05-05,821,4,25.2,3.86,3.21,泌乳初期
26666,2026-05-15,821,4,26.1,3.97,3.27,泌乳初期
26667,2026-05-25,821,4,26.6,3.95,3.15,泌乳初期
26668,2026-05-05,822,4,27.4,4.14,3.26,泌乳初期
26669,2026-05-15,822,4,28.7,3.65,3.26,泌乳初期
26670,2026-05-25,822,4,28.3,4.0,3.14,泌乳初期
26671,2026-05-05,823,4,16.0,4.52,3.51,泌乳初期
26672,2026-05-15,823,4,15.6,4.28,3.53,泌乳初期
26673,2026-05-25,823,4,16.5,4.35,3.38,泌乳初期
26674,2026-05-05,824,4,22.1,3.93,3.32,泌乳后期
26675,2026-05-15,824,4,24.0,3.85,3.35,泌乳后期
26676,2026-05-25,824,4,22.9,4.04,3.31,泌乳后期
26677,2026-05-05,825,4,24.0,4.11,3.24,泌乳初期
26678,2026-05-15,825,4,23.2,3.96,3.32,泌乳初期
26679,2026-05-25,825,4,24.1,3.93,3.32,泌乳初期
26680,2026-05-05,826,4,30.4,3.82,3.24,泌乳中期
26681,2026-05-15,826,4,31.1,3.73,3.17,泌乳中期
26682,2026-05-25,826,4,30.0,3.96,3.22,泌乳中期
26683,2026-05-05,827,4,29.5,3.74,3.19,泌乳中期
26684,2026-05-15,827,4,30.7,3.88,3.2,泌乳中期
26685,2026-05-25,827,4,31.4,3.91,3.23,泌乳中期
26686,2026-05-05,828,4,14.3,5.57,3.87,泌乳后期
26687,2026-05-15,828,4,14.9,5.64,3.79,泌乳后期
26688,2026-05-25,828,4,14.2,5.62,3.88,泌乳后期
26689,2026-05-05,829,4,20.9,5.62,3.81,泌乳中期
26690,2026-05-15,829,4,21.0,5.52,3.88,泌乳中期
26691,2026-05-25,829,4,21.1,5.33,3.99,泌乳中期
26692,2026-05-05,830,4,30.7,3.86,3.39,泌乳中期
26693,2026-05-15,830,4,31.6,3.83,3.18,泌乳中期
26694,2026-05-25,830,4,30.8,3.75,3.23,泌乳中期
26695,2026-05-05,831,4,25.7,3.79,3.31,泌乳中期
26696,2026-05-15,831,4,25.6,3.84,3.21,泌乳中期
26697,2026-05-25,831,4,25.1,4.11,3.16,泌乳中期
26698,2026-05-05,832,4,27.8,3.82,3.33,泌乳初期
26699,2026-05-15,832,4,25.2,3.91,3.2,泌乳初期
26700,2026-05-25,832,4,29.1,3.81,3.21,泌乳初期
26701,2026-05-05,833,4,19.7,4.08,3.34,泌乳后期
26702,2026-05-15,833,4,19.6,3.94,3.34,泌乳后期
26703,2026-05-25,833,4,20.6,4.16,3.33,泌乳后期
26704,2026-05-05,834,4,31.5,3.85,3.16,泌乳中期
26705,2026-05-15,834,4,32.2,3.94,3.23,泌乳中期
26706,2026-05-25,834,4,31.8,3.78,3.22,泌乳中期
26707,2026-05-05,837,4,19.8,4.31,3.43,泌乳初期
26708,2026-05-15,837,4,20.7,4.32,3.55,泌乳初期
26709,2026-05-25,837,4,19.4,4.33,3.51,泌乳初期
26710,2026-05-05,838,4,29.4,3.62,3.16,泌乳中期
26711,2026-05-15,838,4,27.1,3.97,3.07,泌乳中期
26712,2026-05-25,838,4,29.2,3.83,3.18,泌乳中期
26713,2026-05-05,839,4,28.9,3.96,3.16,泌乳中期
26714,2026-05-15,839,4,27.8,3.88,3.19,泌乳中期
26715,2026-05-25,839,4,29.4,3.8,3.29,泌乳中期
26716,2026-05-05,840,4,22.5,3.89,3.3,泌乳后期
26717,2026-05-15,840,4,22.6,4.0,3.31,泌乳后期
26718,2026-05-25,840,4,19.6,4.2,3.27,泌乳后期
26719,2026-05-05,841,4,28.5,3.84,3.27,泌乳中期
26720,2026-05-15,841,4,31.0,3.88,3.31,泌乳中期
26721,2026-05-25,841,4,28.0,3.91,3.08,泌乳中期
26722,2026-05-05,843,4,25.3,3.76,3.24,泌乳初期
26723,2026-05-15,843,4,25.4,3.91,3.35,泌乳初期
26724,2026-05-25,843,4,23.2,3.92,3.3,泌乳初期
26725,2026-05-05,844,4,19.9,4.43,3.49,泌乳初期
26726,2026-05-15,844,4,19.7,4.58,3.45,泌乳初期
26727,2026-05-25,844,4,20.0,4.44,3.6,泌乳初期
26728,2026-05-05,846,4,18.5,4.06,3.37,泌乳后期
26729,2026-05-15,846,4,18.6,4.07,3.28,泌乳后期
26730,2026-05-25,846,4,18.7,4.11,3.33,泌乳后期
26731,2026-05-05,847,4,20.5,3.97,3.34,泌乳后期
26732,2026-05-15,847,4,21.3,4.11,3.25,泌乳后期
26733,2026-05-25,847,4,21.1,3.96,3.2,泌乳后期
26734,2026-05-05,848,4,13.8,4.41,3.52,泌乳后期
26735,2026-05-15,848,4,13.5,4.35,3.51,泌乳后期
26736,2026-05-25,848,4,14.4,4.48,3.57,泌乳后期
26737,2026-05-05,850,4,22.2,3.97,3.25,泌乳后期
26738,2026-05-15,850,4,22.5,3.99,3.21,泌乳后期
26739,2026-05-25,850,4,20.2,4.03,3.32,泌乳后期
26740,2026-05-05,851,4,29.2,3.9,3.21,泌乳中期
26741,2026-05-15,851,4,28.2,3.97,3.21,泌乳中期
26742,2026-05-25,851,4,30.9,3.85,3.11,泌乳中期
26743,2026-05-05,852,4,31.0,3.98,3.23,泌乳中期
26744,2026-05-15,852,4,29.5,4.0,3.26,泌乳中期
26745,2026-05-25,852,4,29.8,3.83,3.22,泌乳中期
26746,2026-05-05,853,4,22.4,4.45,3.48,泌乳中期
26747,2026-05-15,853,4,19.9,4.47,3.52,泌乳中期
26748,2026-05-25,853,4,21.6,4.3,3.45,泌乳中期
26749,2026-05-05,854,4,13.1,4.51,3.58,泌乳后期
26750,2026-05-15,854,4,13.3,4.35,3.59,泌乳后期
26751,2026-05-25,854,4,13.0,4.31,3.63,泌乳后期
26752,2026-05-05,855,4,21.5,4.01,3.37,泌乳后期
26753,2026-05-15,855,4,21.7,4.05,3.31,泌乳后期
26754,2026-05-25,855,4,21.7,4.09,3.31,泌乳后期
26755,2026-05-05,856,4,19.4,5.2,3.82,泌乳初期
26756,2026-05-15,856,4,19.1,5.42,3.87,泌乳初期
26757,2026-05-25,856,4,19.8,5.25,3.8,泌乳初期
26758,2026-05-05,857,4,16.1,4.49,3.46,泌乳后期
26759,2026-05-15,857,4,15.7,4.23,3.51,泌乳后期
26760,2026-05-25,857,4,15.7,4.21,3.55,泌乳后期
26761,2026-05-05,858,4,20.1,4.11,3.38,泌乳后期
26762,2026-05-15,858,4,18.7,4.16,3.22,泌乳后期
26763,2026-05-25,858,4,19.0,3.89,3.18,泌乳后期
26764,2026-05-05,859,4,15.9,5.37,4.0,泌乳后期
26765,2026-05-15,859,4,15.7,5.45,3.93,泌乳后期
26766,2026-05-25,859,4,14.2,5.45,3.94,泌乳后期
26767,2026-05-05,860,4,23.1,3.9,3.29,泌乳初期
26768,2026-05-15,860,4,24.0,4.03,3.22,泌乳初期
